id,target
10496,0
10588,0
7657,0
6679,1
7114,0
9667,1
3860,1
5966,1
9145,1
4152,0
6465,0
7294,1
10081,1
7736,0
4391,1
3950,1
10393,0
895,1
932,0
5507,0
4674,0
6580,0
8361,0
3669,0
2725,0
2442,0
277,1
9774,0
1300,0
10745,1
9203,1
606,1
8238,0
7480,0
10396,1
2833,1
4580,1
1201,0
8058,1
8335,0
1725,1
8887,0
1623,1
6159,0
2976,0
9634,1
330,0
801,1
8562,0
4325,0
2552,0
4789,1
6391,1
9577,0
3003,0
4948,0
4989,0
10116,0
4353,1
7542,1
10406,1
10431,0
2838,0
4608,1
8089,1
10213,0
4251,0
3922,0
3338,0
112,1
4375,1
5362,1
10627,1
8131,1
3483,0
5220,0
1917,0
3100,1
7571,1
2129,0
1924,0
6470,1
4468,0
105,1
8864,0
6074,0
1832,0
2732,0
1106,0
1341,1
7191,0
6523,0
7763,0
10093,1
7797,1
8758,0
6514,0
5256,0
1305,0
7227,1
2957,0
8369,0
2430,0
7491,0
10250,0
1208,0
10072,1
2702,0
3675,0
7317,1
8480,0
9001,0
7037,0
4428,0
8946,1
9040,1
4719,1
2466,1
10070,1
513,1
996,0
9268,0
2051,1
7924,1
10057,0
4752,0
2246,0
624,0
10498,1
220,1
2896,0
2663,0
1090,0
9338,0
5259,0
8825,1
7908,0
8812,0
36,0
7203,1
972,0
6023,1
7132,0
8727,0
5921,0
5407,0
2891,1
976,0
5238,0
9806,0
10446,1
4055,0
9800,0
1590,1
168,0
5981,0
9680,0
355,0
7121,0
2886,1
10258,0
6160,0
876,1
10195,1
4860,1
10308,0
7848,0
5525,0
3501,1
6605,0
6184,0
2189,1
1189,0
7071,0
5265,0
2606,0
3122,1
5870,1
8916,1
4038,1
4624,1
7135,1
2633,1
4324,1
5581,0
6413,0
5769,1
9907,0
915,1
4425,0
4732,1
621,0
8546,0
6065,1
3531,1
6784,0
4329,1
9795,0
356,1
86,0
4955,0
9808,1
10555,1
5503,1
8155,1
1877,0
6687,0
9701,0
3367,1
5577,0
9688,0
6104,0
5535,0
1985,1
7054,0
3134,1
9435,1
8842,0
10419,0
2648,1
4373,1
8180,1
10222,1
8830,0
5603,0
6017,0
2084,0
10206,1
7393,0
9854,1
9717,0
8431,1
5528,1
4080,1
3018,0
6737,0
935,0
9045,0
8161,1
10502,1
479,0
1083,0
3661,0
5850,1
495,0
3016,0
8836,0
2158,0
6312,1
9636,1
7108,0
6625,0
3969,0
269,1
7247,1
5267,0
6676,0
409,0
5824,1
9874,0
6208,1
8752,0
6281,1
4961,0
2831,1
8938,0
8037,0
4760,0
4924,1
4717,1
10795,1
3828,0
56,1
8453,0
1929,1
974,0
173,0
4359,1
361,0
9739,1
1040,1
1585,1
6263,0
8900,0
2869,1
551,1
6808,0
6045,0
7115,0
6193,0
762,0
1347,0
1650,1
5834,1
6708,0
2231,0
2660,0
3219,0
3696,0
3324,0
9559,0
4825,1
9510,1
2300,0
3955,1
3369,1
1790,1
3520,1
268,0
8401,1
6392,0
2723,1
667,1
9311,0
817,0
7155,0
10608,0
2991,1
6556,0
10520,1
10768,1
6106,0
10031,0
10600,1
8823,0
285,1
5614,0
2367,1
1302,0
2952,0
3594,0
8802,1
4012,0
4334,0
2258,0
4504,0
2828,1
5078,0
6898,1
2703,0
4875,0
4426,0
9345,0
9723,1
9221,1
5098,1
4451,0
1234,0
2547,1
699,1
3933,1
903,0
4835,0
6373,1
4000,1
10563,1
10671,0
1238,0
8513,0
942,0
10036,0
5411,0
6588,0
10800,0
10748,1
10553,0
7743,0
7285,1
4966,1
4514,1
4694,1
7374,0
7015,0
10558,0
2673,0
3221,1
8231,0
3957,1
638,0
2688,0
812,0
10583,1
7994,1
9376,1
5227,0
9280,0
6765,0
1287,0
5343,1
2545,1
10413,0
4587,1
2969,1
2009,0
1875,0
10336,0
3295,0
6083,0
3639,0
5960,0
10306,0
7687,1
6450,0
5557,0
1113,0
704,0
3826,1
7089,0
7849,0
7960,1
4917,0
6689,0
5797,1
6166,0
4675,1
2974,0
9655,1
5506,0
7309,0
10428,0
9657,1
487,0
6568,0
9250,0
2885,1
8311,1
4260,1
1601,0
8039,0
4923,0
8859,0
7540,1
7678,0
9082,1
2112,0
3814,0
8797,0
5204,0
10564,0
5579,0
8049,1
10333,0
1099,0
7228,0
6191,1
504,0
9548,0
10675,0
522,0
1817,1
9418,0
6897,1
3039,0
4982,1
6232,0
7330,0
5228,1
4714,1
9047,1
6362,1
198,0
2960,0
1225,0
8514,0
4768,1
2507,1
4762,1
1475,0
3739,0
4472,1
6716,0
1524,0
9029,1
2074,0
8547,0
2568,0
3126,1
4052,1
2756,0
6678,0
1269,1
9881,0
8226,0
9454,0
10050,0
7691,0
1023,0
5867,0
1545,1
6152,1
9610,0
1605,0
1170,0
4826,1
2354,0
10171,1
1487,0
5027,1
5835,1
10290,0
4157,0
3370,1
9511,1
7817,0
8176,1
6259,1
3283,0
10629,0
1752,0
8648,1
5669,1
9884,0
9779,0
2880,0
8539,0
1727,1
3759,0
1645,1
4731,1
1853,0
4972,1
4642,0
9488,1
3645,0
6985,1
4412,0
840,1
7832,0
10503,1
2056,1
8266,1
1747,0
232,1
4378,1
2125,1
132,0
8317,1
9600,1
4271,1
2356,0
4121,1
3240,1
4843,1
7150,0
5103,0
6120,1
4432,0
1361,0
6248,0
10318,1
9403,1
7350,0
4101,1
2935,0
6058,1
10152,0
8146,1
4707,0
452,0
5716,1
7359,0
3797,0
6388,1
6519,1
4355,0
7888,1
5065,0
8512,0
5272,0
8944,0
6672,0
9277,0
6449,0
7250,0
1301,0
779,1
2458,1
10157,0
8914,0
8159,1
1710,1
8570,0
3152,1
7288,1
6751,0
5114,0
3498,1
4269,0
9703,1
2933,0
9308,0
4237,1
2491,1
10468,1
1372,0
8608,0
1218,0
7635,0
9491,1
10429,0
7552,1
3961,1
6091,0
4127,0
3484,1
9772,0
2701,0
7310,0
3967,1
3274,0
9598,1
15,1
1692,1
10381,0
9041,0
10696,0
8948,0
7505,1
3685,0
8377,0
5140,1
2370,1
10332,1
5778,1
6098,0
1296,1
1658,1
10731,0
4664,0
6700,0
4747,1
8669,1
5199,0
5619,0
6545,0
10119,0
4795,1
5247,0
5142,1
4715,0
10585,1
2255,0
7289,1
4630,0
1888,0
1157,0
1558,0
2038,1
4471,0
2292,1
3136,1
1441,0
6852,1
4550,1
4095,0
1164,0
3726,0
4454,0
7280,1
9174,1
10199,1
5529,0
447,0
4141,1
7950,0
10543,1
1911,0
3428,0
9769,0
8296,1
5922,0
3618,0
7754,0
7626,0
3655,0
102,0
8177,1
7080,0
5554,0
3660,1
4140,1
5923,0
5634,0
8216,0
7513,1
10567,0
10294,0
2505,1
1183,0
4912,0
7799,0
8045,1
9572,0
1618,0
1035,0
10560,0
1304,0
6649,1
10023,0
8631,1
4619,0
8577,1
5916,0
3023,1
9411,0
3236,1
2777,0
1922,0
2860,0
5332,0
5928,0
7266,1
9320,0
10153,1
8927,0
6551,0
10448,1
2209,0
7307,0
8881,0
6998,0
4878,0
7600,0
7098,0
3377,0
1822,1
4403,0
4440,0
5264,0
5016,0
4024,1
4973,1
5445,1
6096,0
3351,1
9344,0
7194,0
8066,0
558,1
10137,0
2645,0
5005,1
7864,0
10084,1
5772,1
10371,1
7727,0
7473,0
10488,1
7936,1
2640,0
5389,1
193,0
986,0
7493,0
6135,1
6020,1
994,0
7588,1
9270,0
7039,1
3537,1
7502,1
113,1
3034,0
442,1
4133,1
5459,1
4072,1
7640,0
3450,0
7602,1
2306,0
2591,0
4395,1
8459,0
919,1
3011,0
7287,1
5884,1
5475,0
360,1
10082,1
5629,0
9322,0
1447,0
4352,0
5007,0
1263,0
7218,0
5676,1
2873,1
455,0
1151,0
947,0
9595,1
3189,0
7559,1
7937,1
9159,1
9500,1
5255,0
7977,1
6282,0
5975,1
10280,0
7633,0
65,0
4164,0
1878,0
4906,0
3323,0
80,1
1962,1
4988,1
3048,0
9361,1
7390,0
8586,1
6621,1
6481,1
3104,1
4011,1
2879,1
8096,1
8246,1
5194,0
4096,1
8225,0
3391,1
8799,0
6540,0
7902,1
8684,1
2603,0
5128,0
10593,1
3521,1
1937,1
3848,0
2188,1
725,1
10852,1
4625,0
5836,0
175,0
9729,1
349,0
3771,0
1851,0
139,1
6619,0
7474,0
6302,0
5959,0
5387,1
7715,0
5927,0
6776,1
8657,1
7970,1
1293,0
1119,0
9260,0
934,0
2749,0
1486,0
5412,1
7147,1
5351,1
4807,1
10613,1
4388,1
2829,0
2288,0
6928,0
4200,1
984,0
8098,0
8289,1
5522,1
7315,0
1049,0
6787,1
5132,1
4849,1
9263,1
1809,1
6799,0
5745,1
4248,0
4678,1
7306,1
10272,0
9175,1
7206,1
1555,1
1196,0
2031,1
3549,1
85,0
10540,1
4166,0
9888,0
1938,1
10080,1
3544,1
5089,1
6355,0
10706,0
1433,1
4788,1
4314,0
9292,0
7419,0
5950,1
3530,1
3575,0
5301,1
9378,0
8355,0
2590,0
8734,0
2235,0
6536,0
6105,0
4590,1
9018,0
7521,1
4039,0
160,0
5586,1
5074,1
2203,0
1840,1
5094,1
4589,0
4681,0
8297,0
1835,0
746,0
6802,0
10355,1
2412,0
2000,1
10427,0
3968,1
2506,1
9238,1
9467,1
6109,0
1719,0
9272,0
9208,1
6332,0
2857,1
171,0
4616,0
728,0
3658,0
2541,1
10550,1
5157,1
3959,0
7601,0
279,0
6855,1
8776,0
9420,1
8451,0
885,1
7634,0
8587,0
5803,1
6174,0
7855,0
3188,0
3425,0
4077,1
9835,0
2417,0
5821,1
4706,1
1088,0
8790,0
10753,1
9463,0
7536,1
1792,1
1350,0
818,0
2304,1
3625,1
10316,0
8966,1
2400,1
5397,1
8789,0
4463,1
10755,1
1352,0
8706,0
6586,0
2108,0
9992,1
8655,1
10420,1
2214,0
3954,1
9262,0
7746,1
658,1
8223,0
8043,0
4081,1
5900,0
1770,1
1706,1
9788,0
79,1
9301,1
2657,1
5509,0
10048,0
8857,0
1485,0
4161,0
4383,0
10450,1
6635,0
5263,0
2236,0
8023,0
8998,0
9716,1
3851,0
803,0
5341,0
8457,0
3387,0
10616,1
10210,1
7857,1
8056,1
8886,0
2519,1
3460,0
7623,0
7692,0
3905,1
3506,1
9180,1
4967,1
10040,1
8437,0
8468,0
3923,0
10060,1
8855,0
10260,0
8582,0
10247,1
8169,1
4455,0
9293,0
7,1
6801,0
10534,1
10109,0
7002,1
3895,1
6469,1
7457,1
2808,0
9526,1
8276,0
6257,0
6910,1
3983,1
1280,0
8650,1
6541,1
6667,0
5385,0
9112,1
660,1
2374,0
5611,1
2377,1
4637,0
3410,0
8247,1
270,1
2239,1
2877,0
5817,0
321,0
1045,0
3800,1
7091,1
8893,1
7959,0
7656,0
4006,1
9872,0
6415,1
2925,0
7824,0
194,0
9225,1
443,1
2071,0
4424,0
2114,0
7418,0
1834,0
8656,1
118,1
1728,1
1091,0
1538,0
1639,1
9566,0
6573,0
1396,0
2256,0
4644,0
10471,1
9380,0
9287,0
4238,1
5505,1
8490,0
5180,0
9998,0
9687,0
6860,1
2346,1
6500,1
9006,0
8517,0
3500,1
845,1
2207,0
6329,1
8385,0
1669,1
6384,1
4128,1
7822,0
7413,0
348,0
4407,0
5732,1
1073,0
9253,0
5494,1
10811,0
10815,0
8753,0
5313,0
2244,0
3705,0
465,0
7813,0
9098,1
10264,0
9547,0
55,1
9179,1
9650,1
7244,0
10398,0
9905,0
4679,0
3249,0
3827,0
680,1
3038,1
3288,0
1983,1
3379,1
2173,1
8425,0
9448,1
6233,0
1455,0
8551,0
685,1
2664,1
7589,1
815,0
1899,1
5211,0
5665,1
7668,0
7253,1
8412,1
370,0
10690,0
7642,1
165,0
5930,0
7962,1
4693,1
2983,0
859,0
10193,0
7725,0
502,0
8116,0
7918,1
9918,0
8774,0
4830,1
8270,1
8992,0
3259,0
7077,0
3691,0
5698,0
3124,1
5657,1
2265,0
6387,0
3297,0
8447,0
2611,1
7439,0
9519,0
7050,1
7862,1
6493,0
10487,1
6278,1
2561,0
8036,1
467,1
4300,1
2792,0
3317,0
4958,0
7735,0
5060,0
1773,0
6215,1
2440,0
9745,1
8782,0
8156,0
6164,1
3477,1
892,0
7027,0
1609,0
8829,0
5978,0
10830,0
9583,0
8065,0
8613,0
7443,0
5152,1
5480,0
1540,0
5479,1
1395,0
6030,1
5662,1
2817,1
2254,0
10089,1
6073,1
9858,0
1094,0
589,1
4518,0
8362,0
6363,1
7543,1
10515,1
8888,0
4132,1
7807,0
3745,1
8463,0
4749,1
6240,1
9818,0
5896,0
4050,1
6207,0
5413,0
2917,1
2169,1
4565,0
436,0
726,0
3587,0
8524,0
9826,1
3322,0
97,1
3145,1
8057,1
4588,1
6133,0
9971,0
3125,1
2487,0
860,0
6056,1
1567,1
890,1
10414,1
5491,1
2402,0
6631,1
9075,1
8635,0
1690,1
6970,1
10486,1
8060,1
440,1
7641,0
153,0
5608,1
3680,0
10001,1
7535,1
6012,1
6398,0
28,0
10110,0
6804,0
3060,1
6835,0
7630,0
8704,1
1334,0
1199,0
8681,0
5625,1
3083,0
5122,1
7400,0
10737,1
10327,0
7688,0
1824,0
9375,1
59,0
10573,0
9611,1
10855,1
2942,1
2190,1
8575,0
7255,1
2733,0
7810,0
2913,1
1531,0
2807,1
9950,0
5196,1
7344,0
7161,0
6963,0
5149,0
10163,1
1484,0
9183,1
82,0
6577,0
266,1
8607,0
8598,1
1203,0
219,1
1494,0
2386,0
9432,0
5384,0
10568,1
4245,0
5759,1
4739,1
8387,0
5661,1
3263,0
9520,0
3638,0
978,0
10010,0
296,0
5939,1
4197,0
7843,0
5605,1
3830,0
1432,0
5974,0
3633,0
1224,0
3401,0
9979,0
7205,1
8644,0
1239,1
6137,0
10819,0
4944,0
2359,0
521,0
1389,0
9242,1
2420,0
6001,0
2565,1
2176,0
3408,0
4114,1
1436,0
100,0
1754,1
7118,0
1102,0
5569,1
7104,1
7504,1
4968,1
4159,0
2047,1
1549,1
3431,1
10685,0
7591,1
10226,0
244,1
1955,0
3646,0
6163,0
686,0
9791,1
4753,1
4833,1
5748,0
5222,1
5612,1
5144,1
9166,1
7179,1
52,0
8531,0
1665,1
10489,1
3218,0
1909,0
6626,0
10785,0
7784,1
8851,0
3894,0
10105,1
8896,0
852,1
2598,1
8763,0
9829,0
9973,0
1175,0
1671,0
1052,0
2559,0
1472,0
2285,0
9910,0
7693,0
3062,1
7447,0
1061,1
838,1
3973,0
6047,1
5876,1
752,0
2413,0
10525,1
1919,0
8838,0
7768,1
4470,0
1470,0
2081,1
5190,1
195,0
7229,1
3162,1
10867,1
1146,0
10265,1
8955,0
9797,1
2070,0
9508,0
5177,1
6230,1
10252,0
9055,0
4926,0
8168,1
540,0
6576,0
6548,1
76,0
7766,0
5292,0
3777,0
4797,1
10500,1
690,1
7650,0
3471,0
6134,1
8341,0
2939,0
8658,0
9859,0
8396,0
4564,0
7842,0
9619,0
9484,1
7265,1
2468,1
3012,1
7723,0
2480,1
196,1
6973,1
5131,1
10628,1
10523,0
10640,0
4027,0
2087,0
10769,1
4401,0
4135,0
8957,1
9314,1
9562,0
10490,0
7367,0
9157,1
8015,0
3412,1
3935,1
1953,0
1808,1
8095,1
3760,0
6757,1
9450,1
1722,1
1967,1
938,1
1174,1
8722,0
7661,0
8971,1
2138,0
6570,1
7861,0
10027,0
3719,0
10780,1
6048,1
5039,1
3768,0
1348,0
6734,0
6019,1
871,1
9393,1
10766,1
6883,1
10409,1
8143,1
6185,1
898,0
1975,0
5757,1
9231,1
4268,0
775,1
4568,1
7165,0
3004,0
6112,1
9033,0
7990,1
6660,0
9880,0
10142,1
5588,0
9686,1
802,0
10342,0
2019,1
3548,1
3489,1
1278,0
4113,1
2524,0
4850,1
4922,0
10461,1
6037,0
538,1
8028,1
2058,0
652,1
6766,1
10289,1
5192,0
10759,1
301,0
4491,1
4057,1
767,0
3292,0
1042,0
2039,1
3897,0
9933,1
1179,0
2280,0
4854,1
3717,1
5119,1
6375,1
6146,0
1005,0
907,1
5230,0
8677,0
8545,1
8295,0
1753,1
1709,1
4486,0
4408,0
1503,0
2675,1
10700,0
9126,1
8267,0
2785,0
5188,0
1553,0
5286,0
7558,1
3474,1
7381,0
1173,0
8785,0
274,1
8489,1
1379,0
10020,0
5934,0
7744,0
6173,0
3816,0
4803,1
9554,0
4448,0
157,0
6724,0
10384,1
826,0
1848,0
7122,0
7380,0
10203,1
2007,1
1222,1
10275,0
4509,0
5354,0
8382,0
6031,0
9836,0
2339,0
1443,0
7548,1
10829,0
4085,0
5664,1
7614,0
1959,1
6103,0
493,0
9251,0
1786,1
3262,0
1683,1
73,1
9576,0
3970,1
9425,1
5753,1
10824,0
5185,0
3142,1
2761,0
9540,1
7171,0
631,0
6394,1
7840,0
2119,0
10724,0
2289,1
3472,0
2457,0
1933,0
2544,1
9718,1
10774,1
6511,0
6775,0
481,0
5776,1
2241,0
6255,0
3465,1
9401,1
4723,1
7366,0
6712,0
1021,0
7360,0
893,1
7197,1
2198,1
1864,0
9298,0
5135,1
7187,0
5739,1
5518,0
6940,1
7301,1
10073,1
17,1
8208,0
10259,0
5705,1
1763,0
856,1
9986,0
7312,1
2852,0
3578,1
2671,0
1916,0
1271,0
252,1
2927,0
6389,0
8494,0
1568,0
4857,0
1029,0
7323,0
3684,1
4499,1
5442,0
7895,0
2782,1
1499,0
7957,0
3822,0
6693,0
7815,0
1114,0
1989,1
7837,0
8688,0
8125,1
9505,1
8591,0
263,0
1644,1
3468,1
4180,0
8085,1
10803,0
164,0
8518,0
3117,1
1249,0
8434,1
8147,1
6084,1
8806,0
1017,0
1572,0
5904,0
435,0
1077,0
777,0
10307,1
8526,0
5495,0
3592,0
1006,0
6896,1
799,0
1142,0
527,0
6330,0
1259,1
9474,1
2801,0
3210,0
5795,1
10004,0
8717,0
2793,0
6325,1
1219,0
2902,1
3821,0
4985,1
3995,0
3962,1
5548,0
3798,0
1326,0
7482,0
10527,1
5800,1
7021,0
2537,1
1625,1
6854,1
9106,0
483,0
3753,0
4411,0
6466,1
5487,1
9771,0
4256,0
1431,0
4097,0
6087,0
10840,1
3831,0
8389,0
4060,1
3059,0
7268,1
9259,0
3001,0
6520,0
5570,0
3812,1
4273,1
5890,1
2655,0
2579,0
10596,0
8558,0
3879,1
1074,0
5235,0
10421,1
1775,1
9752,1
2076,1
2499,1
2727,0
7812,0
9490,1
5743,1
5056,0
2471,1
1699,1
4086,1
2362,1
849,1
7585,1
2543,1
8083,0
3932,0
1275,0
10663,0
9130,1
7851,0
10775,1
3793,0
8274,1
10173,0
2397,0
4108,1
1632,1
3137,1
6116,0
2221,1
8786,1
7120,1
10466,1
8869,0
2811,0
10402,0
6198,1
2556,0
1412,0
3053,1
4272,1
4138,1
6530,0
4712,1
3900,1
8625,1
6246,0
2238,1
9757,1
6569,0
1244,0
4309,1
7173,1
412,0
10320,0
9237,1
4758,1
8533,0
10331,1
5590,1
5134,0
5207,1
10025,0
8856,0
5212,0
9348,1
1596,1
18,1
10090,0
10317,0
5380,1
2321,1
8251,0
4820,1
6315,1
3276,0
8408,1
8221,0
5826,1
8871,0
144,1
5763,1
10147,1
7983,1
3877,1
10049,0
5164,1
5349,0
804,0
3715,1
96,0
659,1
9141,1
3640,1
4544,0
2711,0
1918,0
9051,1
1399,0
2871,1
8345,0
9351,1
1845,0
1495,0
4895,1
5526,0
5291,0
8237,1
9674,1
7198,1
9963,0
9944,0
1318,0
6884,1
1865,1
2520,0
7051,0
10808,1
3874,0
2895,1
10798,0
5847,1
1321,0
2146,0
10077,1
2096,0
1388,0
10182,1
8301,0
9121,1
4153,0
2488,1
514,0
4800,1
141,0
810,0
4487,1
1010,0
2186,0
9124,1
2619,1
8017,0
617,0
9778,0
2297,0
8188,1
873,1
9948,0
5954,0
462,1
67,0
4775,1
66,1
4534,0
8530,0
5704,1
2566,1
2376,0
2131,0
332,0
945,1
1627,0
4784,1
2317,0
7377,1
10752,1
962,0
8663,1
5357,1
4936,0
10850,1
3729,0
298,0
7093,0
3057,1
4105,1
121,1
1774,1
6917,0
2937,0
2770,0
4883,0
10141,0
3154,0
8094,1
6241,0
4361,1
8755,0
8162,1
3689,0
5335,0
9218,1
1288,0
5599,0
5908,0
10647,1
6953,0
8890,0
5305,0
1375,1
6276,1
1789,1
3623,0
4476,1
3347,1
8692,0
6608,0
3361,0
8664,1
6960,1
5099,1
9192,1
10810,0
4520,0
4494,0
7463,1
6820,0
1881,0
8217,0
10348,0
5680,1
5902,0
9783,1
2911,1
5458,1
2396,1
5055,0
8646,0
1479,1
183,0
9593,1
344,0
979,0
3092,1
10079,1
10584,0
9226,1
421,0
4782,0
7111,1
337,0
6463,0
961,0
1925,1
1422,0
8399,0
1677,1
6130,0
7365,0
9608,1
8793,1
9714,0
9410,1
89,0
5645,1
149,0
5741,1
5987,1
7878,1
7105,0
4845,0
8907,0
5032,1
5873,1
836,0
2408,0
2864,0
657,1
5744,1
5154,1
10519,1
2314,1
7580,1
9731,1
651,1
1880,1
4253,1
1243,0
7232,0
3451,1
1740,1
4881,0
2233,1
8366,0
5792,0
5064,1
5251,0
4771,1
6495,1
4459,1
8693,1
2410,0
5010,0
9722,0
9755,1
4335,1
2498,1
6165,1
9541,0
6736,0
4523,1
3302,0
2387,0
2470,1
2945,0
8444,0
7621,1
9252,0
3908,1
4846,1
7694,0
3296,0
6034,1
492,0
6930,1
2954,1
1534,1
1992,1
2299,0
1972,1
5891,1
210,1
3595,1
899,1
3362,0
5426,0
1694,1
5963,0
4241,1
599,0
10843,1
10340,1
2608,1
6217,0
5501,0
3077,1
8368,0
9337,1
4033,0
6226,0
444,0
5538,0
1167,0
4044,1
1120,0
6552,1
7628,0
4351,1
6839,0
7512,1
3312,0
83,1
5092,1
3448,0
2315,1
9169,1
4358,1
5484,1
4058,0
4232,0
2753,0
8994,0
8261,1
3170,0
119,0
7613,1
9602,0
8486,0
5965,0
10430,0
4655,1
4240,0
9300,0
10164,1
5541,0
5254,1
7984,1
3700,0
9873,0
2496,0
1731,0
2350,1
7954,1
10074,1
6448,1
450,0
5337,0
5925,1
10284,1
397,1
8031,0
1360,1
7881,1
6484,1
4078,0
4387,0
5319,1
7157,0
2767,0
2116,0
3778,0
10253,0
420,0
5409,1
10375,1
3522,1
3589,0
1836,1
7036,0
6183,0
8483,0
3990,1
4716,1
5193,1
2553,0
9057,1
4218,1
7544,1
5650,1
2905,0
7576,0
9513,1
1237,0
6485,0
4297,0
2706,0
2815,0
7142,0
4946,0
10000,0
1383,0
8510,0
4377,1
8196,0
6890,1
6793,1
3174,0
6848,0
6227,0
2073,1
7669,0
4705,0
9209,1
5015,0
5964,0
3763,0
10777,1
4398,0
2523,0
1756,1
9853,0
474,0
8241,0
977,0
4969,1
1241,0
9149,1
8471,0
9575,0
314,0
4094,1
2456,0
5169,1
8314,1
5096,1
9022,0
2298,1
5339,0
4799,1
6369,1
9529,1
9480,1
8235,0
4628,0
9507,1
9697,0
7086,0
1576,0
3255,0
7906,1
6731,1
9989,1
10416,0
7296,0
5905,0
4332,0
2516,1
7047,0
7519,1
7894,0
9940,1
4158,0
894,1
822,0
4247,0
8503,0
151,0
10092,1
8487,0
1895,0
565,1
8579,0
2067,1
9371,0
7331,0
7930,1
281,0
4406,0
2183,1
3721,0
1464,0
5308,0
10456,1
6464,1
6382,1
3536,1
49,0
2123,0
212,1
9972,1
1331,0
2993,1
8899,0
7195,0
10138,0
10851,1
8522,0
2963,0
1762,1
2659,0
8219,0
6875,1
10083,1
9324,0
4910,0
8370,0
1075,1
10682,1
611,0
6850,1
911,0
2453,0
2555,0
4794,1
4181,0
7081,0
7971,1
10841,0
10513,0
4170,0
4045,0
3632,0
2240,0
7616,0
820,0
5201,1
5703,1
9912,1
8778,0
2210,0
9974,0
8477,0
5710,0
3168,0
5432,0
5110,1
7372,0
10535,0
1134,0
2783,0
5381,1
1209,0
1852,0
10411,0
5213,1
4981,0
1823,0
4990,0
315,0
710,1
6478,0
2604,1
10360,0
3485,0
287,1
7311,0
6405,1
837,1
10100,1
4244,0
1522,0
10369,0
10034,1
10291,0
10698,0
6515,0
2250,1
987,0
4918,1
4786,1
2730,0
5985,0
8371,0
4289,0
3481,0
936,0
6727,0
117,0
4735,1
5515,0
3832,0
5162,1
7286,1
642,0
7760,1
3495,1
2115,0
5514,0
10140,0
9846,0
4872,0
8766,0
4525,0
2882,0
2984,0
7850,0
95,0
6446,1
3764,0
2248,1
6809,0
6425,0
7854,0
2205,0
10726,0
1530,0
7031,0
3390,0
10150,0
9080,0
9470,0
6271,1
4116,1
3176,0
6876,1
6099,0
929,0
204,1
2534,1
4103,1
1506,0
4139,1
6320,0
2649,1
2271,0
561,0
3256,0
7357,0
8443,0
8081,0
691,0
2899,0
7802,0
2500,1
9342,0
6111,0
7598,1
2641,0
3977,1
5553,0
6962,0
5050,0
906,0
5485,0
2150,0
10293,0
2040,1
9020,0
6795,1
8484,0
4480,0
729,1
3940,0
9005,0
888,1
3914,1
2217,0
8404,1
61,0
10249,0
993,0
3101,1
857,1
9162,1
161,0
3436,1
7065,0
2423,0
8446,0
6178,1
3466,1
6937,0
3752,0
7605,0
9071,1
4345,0
1298,0
1378,0
625,0
9990,0
3888,0
10687,0
3674,0
6534,1
3010,1
5444,1
4600,1
1712,1
1561,1
8339,0
4051,1
3805,0
7019,0
6919,1
10565,0
7248,1
4143,1
520,0
7063,1
2303,0
5609,0
8258,0
9660,0
3108,1
9197,1
10274,1
6975,1
10392,0
9812,0
3736,1
1177,0
5683,1
5317,0
4199,0
2141,1
753,0
1986,0
5618,1
9887,0
4650,1
2012,1
5655,0
10789,0
6299,1
6745,1
4539,1
8959,1
3945,0
4123,1
951,0
3400,0
368,0
2786,0
9625,1
4242,0
3627,0
7833,0
381,1
5804,0
3335,0
8141,1
3192,0
2622,0
2527,1
5565,0
1617,1
1700,1
7671,0
9629,1
6707,0
1799,0
2501,1
1078,0
7699,0
5654,0
9449,1
10767,1
4725,1
1132,0
256,0
9171,1
4524,0
9230,1
6646,0
2887,0
10506,1
8330,1
9216,1
10132,0
503,0
7421,0
334,1
2773,0
3858,0
3403,0
5979,1
6094,0
9934,0
3132,1
6195,1
796,1
5322,0
4396,1
7545,1
5492,0
10143,0
4692,1
3311,0
5025,1
184,0
6643,0
8218,1
1009,0
1001,0
2510,1
8429,1
8214,0
468,0
6726,0
5197,0
5692,1
1980,1
5751,1
4384,0
1611,0
4551,1
331,0
4696,1
8100,0
3722,0
9952,0
3508,1
1206,0
2388,1
7830,0
7563,1
4213,0
4975,1
3806,0
2213,1
1869,0
7547,1
7827,0
9000,0
5437,0
9382,1
2204,0
3280,1
3278,0
310,1
4046,0
8661,1
1252,0
1597,0
7816,1
3873,0
5988,1
5627,0
6385,0
6404,0
9754,1
7124,1
3543,1
6317,1
10288,1
7210,1
63,0
201,1
8044,0
7722,1
6764,1
2022,1
4209,0
8112,0
6501,1
5720,1
6036,1
5061,1
6115,0
1482,0
7731,0
3421,0
578,0
1155,0
2036,1
4993,0
5336,1
9434,0
10035,0
6345,1
1886,0
6443,1
243,1
2866,0
5539,0
4620,1
10304,1
8009,1
2391,0
5992,1
10176,0
3166,0
10223,1
5845,1
687,0
7753,0
9673,1
8953,1
3445,0
2215,1
7456,0
2612,1
5593,1
4233,1
25,0
4262,0
5342,0
8880,1
1319,0
4737,0
312,0
3235,0
4911,1
8572,0
9211,1
7354,0
3735,1
745,1
10383,1
7652,0
5584,0
9706,0
6918,1
3345,0
2301,0
406,0
3446,1
3417,1
7561,1
10831,0
653,0
2865,0
78,0
6253,0
1303,0
7501,1
10692,1
6064,1
2427,0
9438,1
8205,0
8745,0
4303,1
7158,1
8620,1
7991,1
